h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0
3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0
3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0
3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0
2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,2.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
