respondent_id,h1n1_knowledge,doctor_recc_seasonal,health_worker,health_insurance,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,income_poverty,rent_or_own,employment_industry,seasonal_vaccine
12855,2.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12856,2.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,15.0,1
12857,0.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,1
12858,2.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,8.0,1
12859,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,15.0,1
12860,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,1
12861,1.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12862,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,15.0,1
12863,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,15.0,1
12864,2.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12865,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,1
12866,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,15.0,1
12867,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,0.0,0.0,15.0,1
12868,2.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,13.0,1
12869,2.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,20.0,1
12870,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,15.0,1
12871,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,19.0,1
12872,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,15.0,1
12873,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,1
12874,2.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,10.0,1
12875,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12876,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,1.0,1.0,15.0,1
12877,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,15.0,1
12878,1.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,1.0,1.0,4.0,1
12879,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1
12880,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,8.0,1
12881,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,15.0,1
12882,1.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,15.0,1
12883,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12884,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,15.0,1
12885,2.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
12886,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,15.0,1
12887,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,15.0,1
12888,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,15.0,1
12889,0.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,6.0,1
12890,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,15.0,1
12891,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,11.0,1
12892,2.0,1.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,15.0,1
12893,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12894,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,14.0,1
12895,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,1
12896,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,2.0,0.0,15.0,1
12897,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,2.0,0.0,15.0,1
12898,1.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
12899,1.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,15.0,1
12900,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12901,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,2.0,0.0,15.0,1
12902,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,20.0,1
12903,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,19.0,1
12904,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,15.0,1
12905,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,13.0,1
12906,0.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,0.0,15.0,1
12907,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12908,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,19.0,1
12909,1.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,1
12910,2.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0,1
12911,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,1
12912,1.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,1
12913,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,15.0,1
12914,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,15.0,1
12915,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,0.0,6.0,1
12916,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,15.0,1
12917,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,1
12918,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12919,2.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12920,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12921,2.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,10.0,1
12922,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,17.0,1
12923,1.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,15.0,1
12924,1.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,10.0,1
12925,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,16.0,1
12926,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,15.0,1
12927,1.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
12928,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
12929,2.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1
12930,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,15.0,1
12931,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1
12932,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,15.0,1
12933,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,19.0,1
12934,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0,15.0,1
12935,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,1
12936,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,11.0,1
12937,2.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,17.0,1
12938,1.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
12939,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,15.0,1
12940,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,3.0,2.0,0.0,15.0,1
12941,2.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
12942,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,19.0,1
12943,2.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,15.0,1
12944,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,15.0,1
12945,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,19.0,1
12946,2.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,2.0,0.0,15.0,1
12947,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,10.0,1
12948,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1
12949,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,15.0,1
12950,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12951,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,15.0,1
12952,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12953,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,19.0,1
12954,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,10.0,1
12955,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,19.0,1
12956,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,1
12957,1.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,15.0,1
12958,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,1
12959,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,1
12960,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1
12961,1.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,15.0,1
12962,2.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,15.0,1
12963,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12964,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12965,2.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1
12966,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12967,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,15.0,1
12968,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12969,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12970,2.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,15.0,1
12971,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12972,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,1
12973,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12974,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,1
12975,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
12976,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,4.0,1
12977,2.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,15.0,1
12978,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
12979,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,15.0,1
12980,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,10.0,1
12981,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,15.0,1
12982,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,15.0,1
12983,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,15.0,1
12984,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1
12985,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,15.0,1
12986,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,1
12987,2.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,15.0,1
12988,1.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,17.0,1
12989,2.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,2.0,0.0,15.0,1
12990,2.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,17.0,1
12991,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,15.0,1
12992,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,10.0,1
12993,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,1.0,15.0,1
12994,1.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,0.0,15.0,1
12995,2.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,17.0,1
12996,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,15.0,1
12997,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,1.0,16.0,1
12998,1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,1
12999,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,15.0,1
13000,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,14.0,1
13001,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,15.0,1
13002,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1
13003,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,12.0,1
13004,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,1
13005,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,1
13006,1.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,15.0,1
13007,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1
13008,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,1
13009,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,15.0,1
13010,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,15.0,1
13011,1.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0,3.0,2.0,0.0,15.0,1
13012,0.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,15.0,1
13013,2.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,1
13014,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,15.0,1
13015,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,11.0,1
13016,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1
13017,2.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,15.0,1
13018,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,1
13019,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,4.0,1
13020,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,1
13021,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,16.0,1
13022,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13023,2.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,0.0,2.0,1.0,15.0,1
13024,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,15.0,1
13025,1.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,1
13026,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,15.0,1
13027,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,15.0,1
13028,2.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13029,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
13030,1.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
13031,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1
13032,1.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,15.0,1
13033,1.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1
13034,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13035,1.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,2.0,0.0,15.0,1
13036,2.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,8.0,1
13037,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,11.0,1
13038,1.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,0.0,6.0,1
13039,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,15.0,1
13040,2.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,15.0,1
13041,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,15.0,1
13042,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,10.0,1
13043,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13044,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,1
13045,1.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,0.0,8.0,1
13046,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,10.0,1
13047,2.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
13048,2.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,15.0,1
13049,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,15.0,1
13050,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13051,2.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,17.0,1
13052,2.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,1
13053,1.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,15.0,1
13054,2.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,15.0,1
13055,2.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13056,2.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1
13057,0.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13058,1.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,15.0,1
13059,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,15.0,1
13060,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,15.0,1
13061,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,1
13062,2.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,15.0,1
13063,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,10.0,1
13064,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,1
13065,0.0,1.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,6.0,1
13066,2.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,8.0,1
13067,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1
13068,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,1
13069,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,15.0,1
13070,0.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
13071,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,15.0,1
13072,2.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,15.0,1
13073,1.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,10.0,1
13074,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
13075,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,15.0,1
13076,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
13077,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,15.0,1
13078,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
13079,1.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13080,1.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,15.0,1
13081,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,17.0,1
13082,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13083,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,15.0,1
13084,1.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,15.0,1
13085,2.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,1.0,15.0,1
13086,2.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,10.0,1
13087,2.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,15.0,1
13088,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,16.0,1
13089,1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,1
13090,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,15.0,1
13091,2.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,2.0,2.0,1.0,15.0,1
13092,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,8.0,1
13093,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,15.0,1
13094,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,15.0,1
13095,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13096,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,1
13097,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1
13098,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
13099,2.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,1.0,4.0,1
13100,1.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,0.0,2.0,0.0,15.0,1
13101,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,1
13102,2.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1
13103,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,15.0,1
13104,1.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,0.0,2.0,0.0,15.0,1
13105,1.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,6.0,1
13106,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
13107,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,10.0,1
13108,1.0,1.0,0.0,1.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,15.0,1
13109,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0,15.0,1
13110,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,1
13111,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0,19.0,1
13112,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,15.0,1
13113,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,1
13114,1.0,1.0,0.0,1.0,3.0,4.0,0.0,4.0,2.0,2.0,1.0,15.0,1
13115,0.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,1.0,1.0,1.0,15.0,1
13116,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
